,0,1
79,307.08280279576974,478.0572000694357
80,307.15137498078417,478.06906966237113
81,307.22029516108057,478.08066566321617
82,307.2895597482471,478.09198854859443
83,307.3591651538718,478.10303879512907
84,307.4291077895429,478.11381687944356
85,307.49938406684856,478.1243232781612
86,307.5699903973768,478.13455846790555
87,307.64092319271583,478.14452292529995
88,307.7121788644536,478.1542171269678
89,307.78375382417863,478.1636415495323
90,307.8556444834786,478.1727966696171
91,307.92784725394193,478.18168296384556
92,308.0003585471567,478.1903009088411
93,308.073174774711,478.1986509812268
94,308.14629234819284,478.2067336576262
95,308.21970767919066,478.21454941466305
96,308.29341717929225,478.2220987289603
97,308.367417260086,478.22938207714157
98,308.44170433315986,478.2363999358301
99,308.51627481010206,478.2431527816493
100,308.59112510250077,478.24964109122277
101,308.66625162194396,478.2558653411737
102,308.7416507800199,478.26182600812564
103,308.8173189883166,478.26752356870173
104,308.89325265842234,478.2729584995255
105,308.9694482019252,478.27813127722044
106,309.04590203041323,478.28304237840996
107,309.12261055547464,478.2876922797172
108,309.1995701886975,478.2920814577656
109,309.27677734167,478.2962103891788
110,309.3542284259803,478.3000795505801
111,309.43191985321636,478.30368941859285
112,309.5098480349665,478.3070404698403
113,309.5880093828187,478.310133180946
114,309.66640030836123,478.3129680285333
115,309.7450172231822,478.31554548922566
116,309.8238565388697,478.31786603964645
117,309.90291466701177,478.319930156419
118,309.98218801919666,478.3217383161667
119,310.06167300701236,478.323290995513
120,310.14136604204725,478.32458867108124
121,310.22126353588925,478.32563181949496
122,310.30136190012655,478.3264209173773
123,310.38165754634736,478.3269564413518
124,310.46214688613964,478.32723886804195
125,310.5428263310916,478.3272686740709
126,310.6236922927915,478.3270463360624
127,310.7047411828274,478.32657233063935
128,310.7859694127872,478.32584713442554
129,310.86737339425923,478.32487122404416
130,310.9489495388316,478.3236450761186
131,311.0306942580925,478.32216916727236
132,311.11260396362997,478.3204439741289
133,311.1946750670323,478.3184699733113
134,311.27690397988727,478.31624764144334
135,311.3592871137834,478.3137774551483
136,311.44182088030857,478.3110598910494
137,311.52450169105106,478.30809542577015
138,311.6073259575989,478.30488453593387
139,311.6902900915402,478.301427698164
140,311.77339050446324,478.297725389084
141,311.856623607956,478.2937780853173
142,311.93998581360665,478.28958626348697
143,312.0234735330033,478.28515040021676
144,312.10708317773424,478.28047097212993
145,312.1908111593874,478.2755484558499
146,312.2746538895511,478.27038332800015
147,312.3586077798131,478.2649760652037
148,312.44266924176196,478.25932714408424
149,312.5268346869856,478.25343704126516
150,312.61110052707215,478.24730623336984
151,312.69546317360977,478.2409351970218
152,312.7799190381866,478.234324408844
153,312.8644645323908,478.22747434546034
154,312.94909606781044,478.22038548349377
155,313.0338100560337,478.2130582995681
156,313.1186029086486,478.20549327030636
157,313.20347103724345,478.19769087233215
158,313.2884108534062,478.18965158226877
159,313.37341876872506,478.18137587673965
160,313.4584911947882,478.1728642323683
161,313.54362454318374,478.1641171257779
162,313.62881522549975,478.15513503359205
163,313.7140596533244,478.1459184324339
164,313.79935423824566,478.13646779892696
165,313.884695391852,478.1267836096948
166,313.9700795257313,478.1168663413604
167,314.0555030514718,478.1067164705476
168,314.1409623806615,478.0963344738795
169,314.22645392488863,478.0857208279796
170,314.31197409574133,478.0748760094713
171,314.3975193048077,478.063800494978
172,314.4830859636759,478.052494761123
173,314.5686704839339,478.0409592845298
174,314.65426927717004,478.0291945418217
175,314.7398787549724,478.0172010096222
176,314.82549532892915,478.0049791645547
177,314.91111541062816,477.9925294832423
178,314.9967354116579,477.9798524423087
179,315.0823517436062,477.96694851837725
180,315.16796081806154,477.9538181880713
181,315.25355904661177,477.9404619280143
182,315.33914284084506,477.92688021482945
183,315.42470861234955,477.9130735251404
184,315.5102527727135,477.8990423355703
185,315.5957717335249,477.8847871227428
186,315.68126190637184,477.870308363281
187,315.7667197028426,477.85560653380855
188,315.8521415347187,477.8406821111992
189,315.9375239434283,477.8255357401396
190,316.02286382471453,477.8101685239396
191,316.1081581342981,477.7945816435419
192,316.19340382789915,477.7787762798897
193,316.278597861238,477.76275361392567
194,316.36373719003524,477.74651482659283
195,316.4488187700111,477.73006109883437
196,316.5338395568859,477.7133936115929
197,316.61879650637985,477.69651354581157
198,316.70368657421346,477.6794220824333
199,316.7885067161073,477.66212040240106
200,316.87325388778135,477.64460968665793
201,316.9579250472534,477.6268910846056
202,317.04251718293045,477.6089653300638
203,317.12702745023563,477.5908330476091
204,317.21145356682615,477.5724953140928
205,317.2957934399245,477.5539532359581
206,317.3800449831935,477.53520790118927
207,317.46420618579094,477.51626008916446
208,317.54827510253136,477.4971103108678
209,317.63224979041786,477.477759068336
210,317.716128306454,477.45820686360605
211,317.79990870764306,477.4384541987147
212,317.8835890509946,477.418501575701
213,317.96716745398754,477.3983495182056
214,318.0506422426953,477.3779986243868
215,318.13401178813865,477.35744950845964
216,318.2172744613378,477.33670278463893
217,318.30042863458647,477.3157590680559
218,318.38347279720375,477.2946190580811
219,318.4664056481717,477.27328360500815
220,318.5492259123342,477.2517535778269
221,318.631932525697,477.23003000167967
222,318.7145247341186,477.2081141308444
223,318.79700180817105,477.1860072378741
224,318.8793630184273,477.16371059532264
225,318.9616076354595,477.141225475743
226,319.0437349298403,477.1185531516888
227,319.1257441721421,477.0956948957134
228,319.2076346329374,477.0726519803705
229,319.2894055827987,477.0494256782129
230,319.37105633796625,477.02601724343856
231,319.45258643158434,477.0024278430613
232,319.5339954611267,476.9786586182382
233,319.61528302407703,476.95471071012264
234,319.69644871815643,476.93058526053676
235,319.7774922171015,476.90628362595
236,319.85841337908204,476.88180768361957
237,319.9392120896965,476.8571593882537
238,320.01988823454366,476.8323406945603
239,320.10044169922185,476.8073535572474
240,320.1808723693295,476.78219993102294
241,320.2611801304653,476.756881770595
242,320.3413648682276,476.73140103067146
243,320.42142646821503,476.70575966596067
244,320.50136481602607,476.6799596311704
245,320.5811797972591,476.6540028810086
246,320.66087129751276,476.6278913701834
247,320.7404392023856,476.60162705340275
248,320.8198833974761,476.5752118853747
249,320.8992037683826,476.54864782080733
250,320.9784002007039,476.52193681440855
251,321.0574725909549,476.4950808085294
252,321.13642097089365,476.46808159243255
253,321.2152454636615,476.44094085193944
254,321.2939461941195,476.4136602709251
255,321.37252328712844,476.38624153326424
256,321.4509768675552,476.35868632283217
257,321.5293071133969,476.330996326522
258,321.60751438565563,476.3031732416218
259,321.6855990847062,476.2752187676561
260,321.7635616109236,476.24713460414966
261,321.8414023815325,476.21892238077135
262,321.919121899276,476.1905833726616
263,321.9967207008232,476.16211872338107
264,322.07419941410046,476.1335293187493
265,322.15155873184875,476.1048158615359
266,322.2287993481909,476.0759790506082
267,322.3059219572493,476.0470195848337
268,322.38292725314716,476.01793816307975
269,322.45981593000704,475.9887354842136
270,322.5365886819516,475.9594122471026
271,322.61324620310364,475.9299691506141
272,322.6897891875861,475.9004068936156
273,322.7662183295215,475.8707261749743
274,322.8425343230328,475.8409276935577
275,322.91873786224266,475.8110121482331
276,322.99482964127367,475.78098023786777
277,323.0708103542488,475.7508326613291
278,323.14668069529085,475.72057011748444
279,323.22244135852253,475.6901933052012
280,323.29809303806644,475.65970292334674
281,323.3736364280456,475.6290996707883
282,323.4490722225824,475.5983842463934
283,323.5244011157999,475.56755734902936
284,323.5996238018209,475.53661967756346
285,323.6747409747679,475.50557193086297
286,323.7497533287639,475.47441480779554
287,323.82466155793145,475.4431490072281
288,323.89946635639353,475.4117752280284
289,323.9741684182726,475.38029416906363
290,324.04876843769165,475.348706529201
291,324.1232671087735,475.3170130073082
292,324.1976651256406,475.2852143022524
293,324.27196318241596,475.253311112901
294,324.34616197322237,475.2213041381211
295,324.4202621921823,475.1891940767806
296,324.49426453341886,475.1569816277461
297,324.5681696910545,475.1246674898857
298,324.64197835921226,475.0922523620664
299,324.7156912320147,475.05973694315554
300,324.78930900358455,475.0271219320204
301,324.8628323680447,474.99440802752866
302,324.9362620195179,474.96159592854735
303,325.0095986521269,474.928686333944
304,325.0828429599943,474.8956799425858
305,325.1559956372431,474.8625774533405
306,325.2290573779959,474.82937956507493
307,325.3020288763755,474.7960869766567
308,325.3749108265046,474.7627003869532
309,325.4477039225061,474.7292204948318
310,325.52040885850255,474.6956479991598
311,325.5930263286169,474.6619835988044
312,325.6655570269718,474.6282279926332
313,325.73800164769,474.5943818795134
314,325.81036088489446,474.5604459583123
315,325.88263543270756,474.52642092789756
316,325.9548259852524,474.4923074871363
317,326.02693323665153,474.45810633489594
318,326.09895788102796,474.42381817004394
319,326.170900612504,474.3894436914473
320,326.24276212520283,474.3549835979735
321,326.31454311324705,474.3204385884903
322,326.3862442707595,474.28580936186455
323,326.45786629186284,474.25109661696393
324,326.5294098706798,474.2163010526556
325,326.60087570133317,474.181423367807
326,326.6722644779457,474.1464642612854
327,326.74357689464017,474.1114244319583
328,326.8148136455394,474.07630457869305
329,326.88597542476606,474.0411054003568
330,326.95706292644303,474.00582759581715
331,327.02807684469286,473.97047186394127
332,327.0990178736384,473.9350389035966
333,327.16988670740244,473.89952941365044
334,327.2406840401078,473.86394409297014
335,327.31141056587705,473.82828364042325
336,327.3820669788332,473.792548754877
337,327.4526539730987,473.75674013519864
338,327.5231722427966,473.7208584802556
339,327.59362248204945,473.6849044889153
340,327.6640053849801,473.64887886004493
341,327.73432164571125,473.6127822925119
342,327.8045719583659,473.5766154851839
343,327.8747570170664,473.5403791369278
344,327.94487751593584,473.50407394661113
345,328.0149341490968,473.4677006131014
346,328.0849276106721,473.4312598352658
347,328.15485859478446,473.3947523119717
348,328.22472779555665,473.3581787420865
349,328.29453590711154,473.32153982447744
350,328.36428362357174,473.2848362580121
351,328.4339716390601,473.2480687415576
352,328.5036006476993,473.21123797398144
353,328.573171343612,473.1743446541509
354,328.6426844209212,473.13738948093345
355,328.71214057374954,473.10037315319624
356,328.7815404962199,473.0632963698068
357,328.85088488245475,473.02615982963243
358,328.92017442657715,472.98896423154054
359,328.9894098227096,472.95171027439835
360,329.05859176497506,472.9143986570733
361,329.12772094749624,472.8770300784327
362,329.1967980643958,472.839605237344
363,329.26582379827306,472.8021248051654
364,329.33479866124947,472.76458904629453
365,329.403723035204,472.7269979142146
366,329.47259729872155,472.6893513545462
367,329.54142183038726,472.65164931291054
368,329.6101970087863,472.61389173492836
369,329.6789232125037,472.57607856622025
370,329.74760082012455,472.53820975240734
371,329.8162302102336,472.50028523911027
372,329.8848117614165,472.46230497195
373,329.9533458519441,472.42426889572977
374,330.02183279606544,472.3861767884312
375,330.0902727663942,472.34802805898204
376,330.1586659165658,472.3098220668585
377,330.2270124002154,472.2715581715368
378,330.29531237097865,472.23323573249303
379,330.3635659824908,472.1948541092034
380,330.43177338838706,472.1564126611441
381,330.499934742303,472.1179107477914
382,330.568050197874,472.0793477286215
383,330.6361199087351,472.04072296311045
384,330.704144028522,472.0020358107345
385,330.77212271087,471.96328563096995
386,330.8400561094144,471.92447178329286
387,330.9079443777904,471.8855936271794
388,330.97578766942934,471.8466505234156
389,331.0435861113512,471.80764192282413
390,331.11133966272007,471.7685672430495
391,331.1790481629665,471.7294257377812
392,331.246711352591,471.69021649203967
393,331.3143289318864,471.65093852212505
394,331.38190059913757,471.61159084491976
395,331.44942600946973,471.5721724959379
396,331.5169047748445,471.5326825293258
397,331.58433650534596,471.4931200000407
398,331.6517208112537,471.4534839643963
399,331.71905732283676,471.4137736177051
400,331.7863457073769,471.37398841264263
401,331.8535856361658,471.33412782977115
402,331.92077678049554,471.29419134965156
403,331.98791881165783,471.25417845284534
404,332.0550114009446,471.21408861991375
405,332.1220542196475,471.1739213314187
406,332.1890469390587,471.133676067921
407,332.25598923046977,471.0933523099821
408,332.3228807647126,471.05294953751525
409,332.3897211778527,471.0124671814419
410,332.4565100474926,470.9719045902994
411,332.5232469456301,470.9312611047268
412,332.5899314442627,470.8905360653634
413,332.6565631153881,470.8497288128483
414,332.72314153100416,470.80883868782087
415,332.7896662631085,470.7678650309202
416,332.85613688369875,470.7268071827853
417,332.9225529647728,470.68566448405556
418,332.98891407832826,470.64443627537
419,333.0552197835201,470.6031218959909
420,333.121469480771,470.5617204519754
421,333.1876624235616,470.52023064558216
422,333.25379785589973,470.47865114076524
423,333.31987502179317,470.43698060147887
424,333.38589316524957,470.3952176916776
425,333.451851530277,470.3533610753155
426,333.51774936088316,470.311409416347
427,333.58358590107576,470.26936137872644
428,333.64936039486264,470.2272156264081
429,333.71507208625155,470.1849708233464
430,333.78072021925044,470.1426256334956
431,333.8463040378671,470.1001787208099
432,333.91182278610916,470.05762874924386
433,333.9772757079845,470.01497438275146
434,334.0426620475009,469.9722142852872
435,334.1079810486664,469.9293471208056
436,334.1732319554884,469.88637155326063
437,334.2384140119749,469.8432862466067
438,334.3035264621338,469.8000898647982
439,334.36856854997274,469.75678107178953
440,334.4335395194995,469.7133585315349
441,334.49843861472203,469.66982090798854
442,334.563265079648,469.6261668651049
443,334.6280181582852,469.58239506683816
444,334.6926970946415,469.5385041771429
445,334.7573011329061,469.49449286398254
446,334.82182952372074,469.45035993807545
447,334.88628152578224,469.4061043883369
448,334.9506563977805,469.3617252329785
449,335.0149534148318,469.31722180083733
450,335.07917188072645,469.2725937199308
451,335.14331107435817,469.2278406362328
452,335.2073702377226,469.1829621999849
453,335.27134861017083,469.1379580617341
454,335.3352454310536,469.0928278720275
455,335.3990599397217,469.04757128141233
456,335.4627913755262,469.0021879404357
457,335.52643897781775,468.9566774996447
458,335.5900019859474,468.9110396095866
459,335.65347963926575,468.8652739208084
460,335.7168711771239,468.8193800838574
461,335.7801758388725,468.7733577492804
462,335.84339286386256,468.72720656762505
463,335.9065214914449,468.680926189438
464,335.9695609609703,468.63451626526665
465,336.03251051178967,468.58797644565817
466,336.0953693832539,468.54130638115964
467,336.1581368147138,468.4945057223181
468,336.2208120455203,468.4475741196807
469,336.28339431502417,468.4005112237947
470,336.3458828625764,468.3533166852072
471,336.40827692752765,468.3059901544653
472,336.47057574922883,468.2585312821163
473,336.5327785670309,468.2109397187069
474,336.5948846202847,468.16321511478475
475,336.6568931483409,468.11535712089665
476,336.7188033905506,468.06736538759003
477,336.78061458626445,468.01923956541174
478,336.8423259748335,467.9709793049091
479,336.9039367956085,467.9225842566292
480,336.9654462879403,467.87405407111913
481,337.0268536911797,467.825388398926
482,337.0881582446778,467.7765868905971
483,337.1493591877852,467.7276491966795
484,337.21045575985283,467.67857496772024
485,337.2714472002316,467.6293638542666
486,337.33233274827234,467.5800155068658
487,337.3931116433258,467.53052957606457
488,337.4537831247429,467.48090571241045
489,337.51434643187474,467.43114356645043
490,337.5748008040718,467.3812427887316
491,337.635145480685,467.3312030298013
492,337.6953797010655,467.28102394020647
493,337.7555027045638,467.23070517049433
494,337.81551373053105,467.1802463712119
495,337.8754120183179,467.1296471929065
496,337.9351968072752,467.07890728612523
497,337.99486733675394,467.02802630141514
498,338.0544228461049,466.97700388932344
499,338.113862574679,466.9258397003974
500,338.17318576182697,466.8745333851836
501,338.23239164689977,466.82308459423
502,338.2914794692482,466.7714929780831
503,338.35044846822314,466.71975818729027
504,338.40929788317544,466.66787987239866
505,338.468026953456,466.61585768395537
506,338.5266349184156,466.5636912725076
507,338.58512101740513,466.51138028860254
508,338.6434844897755,466.4589243827871
509,338.7017245748775,466.40632320560843
510,338.759840512062,466.35357640761396
511,338.8178315406799,466.30068363935055
512,338.87569690008195,466.2476445513656
513,338.9334358296191,466.19445879420607
514,338.9910475686423,466.141126018419
515,339.0485313565021,466.0876458745517
516,339.1058864325496,466.0340180131514
517,339.1631120361355,465.98024208476494
518,339.2202074066109,465.9263177399397
519,339.2771717833265,465.8722446292227
520,339.3340044056331,465.8180224031611
521,339.3907045128817,465.7636507123021
522,339.44727134442303,465.70912920719275
523,339.503704139608,465.6544575383803
524,339.5600021377874,465.59963535641185
525,339.61616457831224,465.5446623118345
526,339.67219070053324,465.4895380551953
527,339.7280797438013,465.43426223704165
528,339.78383094746727,465.37883450792043
529,339.8394435508821,465.3232545183788
530,339.8949167933965,465.267521918964
531,339.95024991436134,465.21163636022317
532,340.00544215312755,465.1555974927035
533,340.060492749046,465.0994049669521
534,340.1154009414674,465.0430584335158
535,340.1701659697428,464.98655754294214
536,340.2247870732229,464.9299019457782
537,340.27926349125863,464.873091292571
538,340.3335944632009,464.8161252338677
539,340.38777922840046,464.7590034202154
540,340.4418170262082,464.70172550216137
541,340.495707095975,464.64429113025255
542,340.54944867705166,464.5866999550363
543,340.60304100878915,464.52895162705954
544,340.6564833305383,464.47104579686965
545,340.7097748816498,464.41298211501373
546,340.76291490147463,464.35476023203864
547,340.81590262936373,464.29637979849184
548,340.8687373046678,464.2378404649204
549,340.92141816673774,464.1791418818712
550,340.97394445492444,464.12028369989173
551,341.0263154085788,464.06126556952887
552,341.07853026705163,464.00208714133
553,341.1305882696938,463.94274806584207
554,341.1824886558561,463.88324799361226
555,341.23423066488937,463.8235865751877
556,341.28581353614464,463.7637634611157
557,341.33723650897264,463.7037783019431
558,341.38849882272416,463.6436307482172
559,341.4395997167502,463.58332045048513
560,341.4905384304015,463.52284705929407
561,341.5413142030661,463.46221022527374
562,341.59192630965424,463.4014096783452
563,341.64237412680296,463.34044537549755
564,341.69265704924317,463.2793173141086
565,341.7427744717062,463.2180254915557
566,341.7927257889231,463.15656990521694
567,341.84251039562497,463.09495055247004
568,341.89212768654295,463.0331674306929
569,341.9415770564081,462.9712205372629
570,341.99085789995144,462.9091098695581
571,342.0399696119044,462.84683542495634
572,342.0889115869977,462.78439720083514
573,342.1376832199627,462.7217951945727
574,342.18628390553056,462.6590294035462
575,342.2347130386525,462.5960998258993
576,342.28297004159504,462.53300655474874
577,342.3310543900403,462.46974986893275
578,342.3789655658588,462.40633006880614
579,342.4267030509209,462.3427474547238
580,342.47426632709704,462.2790023270404
581,342.5216548762575,462.21509498611096
582,342.56886818027294,462.15102573229007
583,342.6159057210394,462.08679486593616
584,342.6627670021636,462.0224026903794
585,342.70945158844404,461.95784951732657
586,342.7559590553829,461.89313565994945
587,342.8022889784817,461.82826143141983
588,342.8484409374841,461.7632271609504
589,342.89441454797617,461.6980333133201
590,342.9402094435558,461.63268042142937
591,342.9858252579529,461.56716901868316
592,343.03126162072016,461.5014996267595
593,343.0765181492103,461.43567273309264
594,343.12159445856145,461.36968881889936
595,343.1664901639114,461.30354836539624
596,343.2112048803983,461.23725185380033
597,343.2557382231601,461.1707997653281
598,343.3000898072178,461.1041925813107
599,343.3442592258115,461.0374308043234
600,343.38824602497414,460.97051498298487
601,343.432049744562,460.9034456719396
602,343.4756699244308,460.83622342583124
603,343.5191061033776,460.76884881068247
604,343.56235781194374,460.7013224811917
605,343.6054245767969,460.63364513366844
606,343.64830592458276,460.5658174646625
607,343.69100138194636,460.4978401707234
608,343.73351047553336,460.4297139484006
609,343.7758327305565,460.3614394973004
610,343.8179676467602,460.29301757136983
611,343.8599147019904,460.2244489712778
612,343.9016733733805,460.1557344992157
613,343.9432431380632,460.0868749573745
614,343.98462347317184,460.01787114794524
615,344.0258138558393,459.9487238731191
616,344.06681376319847,459.8794339350871
617,344.10762267238255,459.8100021360402
618,344.14824006052453,459.74042927816987
619,344.18866540475744,459.6707161636667
620,344.22889818571826,459.60086360913044
621,344.2689379286814,459.53087261470563
622,344.3087841896885,459.46074430704954
623,344.34843652539,459.39047981532315
624,344.3878944924366,459.3200802686877
625,344.42715764747874,459.2495467963042
626,344.4662255505847,459.1788805310397
627,344.5050978106507,459.10808265870304
628,344.54377407301394,459.037154404615
629,344.58225398388447,458.9660969950427
630,344.6205371894729,458.8949116562535
631,344.6586233359894,458.823599614515
632,344.69651206964454,458.7521620960944
633,344.7342030366484,458.6806003272594
634,344.7716958829443,458.60891553420703
635,344.808990225988,458.5371089356792
636,344.8460856298743,458.4651817364509
637,344.88298165283305,458.3931351397626
638,344.9196778530937,458.3209703488543
639,344.9561737888859,458.24868856696656
640,344.9924690184397,458.1762909973395
641,345.02856309998424,458.1037788432133
642,345.06445559174944,458.0311533078285
643,345.100146051965,457.958415594425
644,345.13563403886053,457.8855669062433
645,345.1709191106623,457.8126084465208
646,345.20600080029584,457.73954139873155
647,345.2408785545922,457.6663668790952
648,345.2755518020858,457.5930859895395
649,345.31001997131074,457.5196998319915
650,345.3442824908013,457.44620950837873
651,345.3783387890918,457.37261612062866
652,345.4121882947164,457.29892077066853
653,345.4458304362094,457.22512456042574
654,345.4792646421055,457.1512285918278
655,345.5124903409384,457.0772339668019
656,345.54550696124255,457.0031417872756
657,345.5783139315525,456.9289531551762
658,345.6109106804021,456.854669172431
659,345.643296636326,456.7802909409675
660,345.6754712278583,456.70581956271315
661,345.7074338835332,456.63125613959517
662,345.7391840311693,456.55660177328167
663,345.7707210739163,456.48185755650576
664,345.80204438459344,456.407024571014
665,345.83315333415646,456.33210389787865
666,345.86404729356144,456.2570966181716
667,345.8947256337643,456.1820038129649
668,345.92518772572106,456.1068265633307
669,345.95543294038737,456.03156595034096
670,345.9854606487194,455.9562230550676
671,346.015270221673,455.8807989585825
672,346.0448610298767,455.8052947428079
673,346.0742324374378,455.72971150659856
674,346.1033838024562,455.65405036440586
675,346.1323144828084,455.5783124312629
676,346.16102383637025,455.502498822203
677,346.18951122101817,455.4266106522593
678,346.21777599462814,455.3506490364652
679,346.24581751507645,455.2746150898539
680,346.27363514023915,455.1985099274586
681,346.30122822799234,455.12233466431246
682,346.3285961362123,455.046090415449
683,346.3557382227751,454.9697782959011
684,346.38265384555694,454.89339942070234
685,346.40934236243396,454.8169549048858
686,346.4358031312821,454.74044586348464
687,346.46203550997785,454.6638734115323
688,346.4880388563973,454.58723866406183
689,346.5138125284164,454.51054273610663
690,346.53935588391136,454.43378674269985
691,346.5646682807584,454.35697179887484
692,346.5897490768337,454.2800990196647
693,346.61459763001324,454.20316952010273
694,346.6392132981734,454.1261844152223
695,346.66359543919015,454.04914482005637
696,346.68774341093973,453.9720518496385
697,346.7116565712983,453.89490661900174
698,346.735334278142,453.8177102431794
699,346.75877588934685,453.7404638372046
700,346.7819807627892,453.6631685161109
701,346.804948256345,453.5858253949312
702,346.8276777278906,453.50843558869883
703,346.85016853530215,453.4310002124472
704,346.8724200364555,453.3535203812093
705,346.8944315892271,453.27599721001855
706,346.916202551493,453.19843181390814
707,346.9377322811294,453.12082530791133
708,346.9590201360124,453.04317880706145
709,346.9800654740181,452.96549342639145
710,347.00086765302274,452.887770280935
711,347.02142603090243,452.81001048572506
712,347.0417399655333,452.7322151557949
713,347.06180881479156,452.65438540617777
714,347.08163193655326,452.57652235190693
715,347.1012086886947,452.4986271080157
716,347.120538429092,452.4207007895371
717,347.1396205156211,452.3427445115047
718,347.15845430615843,452.2647593889515
719,347.17703915858004,452.18674653691085
720,347.19537443076194,452.108707070416
721,347.2134594805804,452.0306421044999
722,347.23129366591155,451.95255275419646
723,347.24887634463164,451.8744401345383
724,347.26620687461667,451.79630536055885
725,347.2832846137429,451.71814954729143
726,347.30010891988644,451.63997380976923
727,347.3166791509235,451.56177926302547
728,347.33299466473,451.4835670220933
729,347.3490548191824,451.40533820200625
730,347.3648589721566,451.32709391779736
731,347.3804064815289,451.24883528449993
732,347.3956967051754,451.17056341714715
733,347.4107290009723,451.0922794307723
734,347.42550272679557,451.0139844404087
735,347.4400172405217,450.9356795610894
736,347.45427190002647,450.85736590784774
737,347.4682660631864,450.7790445957171
738,347.48199908787717,450.7007167397305
739,347.4954703319753,450.6223834549214
740,347.50867915335687,450.5440458563229
741,347.521624909898,450.4657050589682
742,347.5343069594748,450.3873621778906
743,347.54672465996333,450.3090183281235
744,347.5588773692401,450.23067462469993
745,347.5707644451809,450.1523321826533
746,347.5823852456621,450.07399211701664
747,347.5937391285596,449.99565554282333
748,347.60482545174983,449.91732357510665
749,347.61564357310874,449.83899732889984
750,347.62619285051267,449.76067791923606
751,347.6364726418375,449.68236646114855
752,347.64648230495965,449.6040640696706
753,347.6562211977551,449.52577185983546
754,347.6656886781958,449.44749094575275
755,347.674884107341,449.3692224117691
756,347.683806850691,449.2909673056138
757,347.69245633275744,449.2127265826868
758,347.7008320774692,449.13450104576987
759,347.70893361835505,449.0562914829081
760,347.7167604889436,448.9780986821467
761,347.7243122227634,448.8999234315315
762,347.73158835334317,448.82176651910714
763,347.7385884250726,448.74362872239163
764,347.7453121228582,448.6655106826984
765,347.7517592295249,448.58741294642834
766,347.7579295298892,448.50933605805176
767,347.7638228087673,448.43128056203886
768,347.7694388509762,448.3532470028601
769,347.77477744133205,448.2752359249856
770,347.7798383646515,448.19724787288584
771,347.784621405919,448.11928339092094
772,347.78912638389653,448.0413430013063
773,347.7933531918375,447.9634271774209
774,347.79730173294047,447.88553638612376
775,347.80097191040375,447.80767109427353
776,347.804363627426,447.72983176872947
777,347.80747678720553,447.65201887635004
778,347.810311292941,447.5742328839943
779,347.8128670480779,447.49647425841556
780,347.8151440132939,447.41874344193275
781,347.817142279404,447.3410408213034
